id,rankingType,name,urlName,region,fundingType,rank,location,tuition,totalUndergradEnrollment,costAfterAid,percentReceivingAid,acceptanceRate,hsGpa,engineeringRepScore,businessRepScore,computerScienceRepScore,nursingRepScore,sat25,sat75,act25,act75
1587,regional-colleges-south,Paine College,paine-college,south,private,-1,"Augusta, GA",14595,448,,,65,,,,,,798,943,14,17
8849,national-universities,Palm Beach Atlantic University,palm-beach-atlantic-university,,private,-1,"West Palm Beach, FL",34136,2916,,,92,,,,,2.7,1000,1210,20,27
2498,regional-universities-midwest,Park University,park-university,midwest,private,-1,"Parkville, MO",13500,8504,,,,,,,,,,,17,23
667046,regional-colleges-west,Paul Quinn College,paul-quinn-college,west,private,-1,"Dallas, TX",9992,554,,,79,,,,,,800,910,15,19
2559,regional-universities-midwest,Peru State College,peru-state-college,midwest,public,-1,"Peru, NE",7920,1869,,,,,,,,,,,,
2955,regional-universities-south,Pfeiffer University,pfeiffer-university,south,private,-1,"Misenheimer, NC",31840,897,,,64,,,,,,915,1140,16,23
1547,regional-colleges-south,Point University,point-university,south,private,-1,"West Point, GA",21850,2340,,,29,,,,,,880,1110,16,20
667004,regional-universities-south,Pontifical Catholic University of Puerto Rico--Arecibo,pontifical-catholic-university-of-puerto-rico-arecibo,south,private,-1,"Arecibo, PR",5408,456,,,99,,,,,,,,,
3936,national-universities,Pontifical Catholic University of Puerto Rico--Ponce,pontifical-catholic-university-of-puerto-rico-ponce,,private,-1,"Ponce, PR",5510,5346,,,93,,,,,,,,,
1401,regional-universities-north,Post University,post-university,north,proprietary,-1,"Waterbury, CT",17810,12848,,,61,,,,,,900,900,,
3630,regional-universities-west,Prairie View A&M University,prairie-view-am-university,west,public,-1,"Prairie View, TX",26127,8109,,,80,,< 2.0,2.0,< 2.0,2.8,870,1040,16,20
29022,regional-universities-west,Prescott College,prescott-college,west,private,-1,"Prescott, AZ",33669,503,,,97,,,,,,,,,
41539,national-liberal-arts-colleges,Providence Christian College,providence-christian-college,,private,-1,"Pasadena, CA",33396,,,,42,,,,,,,,19,25
12500,regional-colleges-midwest,Ranken Technical College,ranken-technical-college,midwest,private,-1,"Saint Louis, MO",15947,1799,,,,,,,,,,,,
1589,regional-universities-south,Reinhardt University,reinhardt-university,south,private,-1,"Waleska, GA",26180,1292,,,99,3.3,,,,,940,1160,19,24
2586,regional-universities-north,Rivier University,rivier-college,north,private,-1,"Nashua, NH",34510,1438,,,75,,,,,2.3,,,,
1748,regional-universities-midwest,Rockford University,rockford-university,midwest,private,-1,"Rockford, IL",34000,1019,,,51,3.3,,,,2.1,900,1100,16,23
1749,national-universities,Roosevelt University,roosevelt-university,,private,-1,"Chicago, IL",31493,2997,,,77,3.1,,,,,890,1130,18,27
3360,regional-universities-north,Rosemont College,rosemont-college,north,private,-1,"Rosemont, PA",20650,518,,,66,,,,,,920,1130,15,22
2433,national-liberal-arts-colleges,Rust College,rust-college,,private,-1,"Holly Springs, MS",9900,738,,,50,,,,,,,,,
2968,regional-colleges-south,Saint Augustine's University,saint-augustines-college,south,private,-1,"Raleigh, NC",16893,1110,,,67,2.5,,,,,780,940,12,16
3820,regional-universities-south,Salem University,salem-university,south,proprietary,-1,"Salem, WV",16900,773,,,,,,,,,,,,
1590,regional-universities-south,Savannah State University,savannah-state-university,south,public,-1,"Savannah, GA",16624,3250,,,69,,,< 2.0,,,900,1030,16,19
12748,regional-universities-midwest,Shawnee State University,shawnee-state-university,midwest,public,-1,"Portsmouth, OH",14973,3304,,,72,3.3,,,,,920,1180,18,24
2962,regional-colleges-south,Shaw University,shaw-university,south,private,-1,"Raleigh, NC",16480,1174,,,63,,,,,,737,902,13,16
3822,national-liberal-arts-colleges,Shepherd University,shepherd-university,,public,-1,"Shepherdstown, WV",18224,2716,,,98,3.6,,,,2.5,940,1150,19,25
2316,regional-universities-midwest,Siena Heights University,siena-heights-university,midwest,private,-1,"Adrian, MI",27642,2130,,,73,,,,,2.0,,,,
9192,regional-universities-west,Sierra Nevada University,sierra-nevada-university,west,private,-1,"Incline Village, NV",52422,371,,,64,,,,,,930,1150,18,22
3179,regional-universities-west,Southeastern Oklahoma State University,southeastern-oklahoma-state,west,public,-1,"Durant, OK",15390,3168,,,74,,,< 2.0,,,,,18,23
1759,national-universities,Southern Illinois University Edwardsville,southern-illinois-university-edwardsville,,public,-1,"Edwardsville, IL",12300,9942,,,85,3.6,2.9,2.3,2.1,3.1,1010,1220,21,27
2580,regional-universities-north,Southern New Hampshire University,southern-new-hampshire-university,north,private,-1,"Manchester, NH",15380,3380,,,87,3.1,2.0,,< 2.0,2.5,,,,
2026,regional-universities-south,Southern University at New Orleans,southern-university-at-new-orleans,south,public,-1,"New Orleans, LA",15960,1941,,,60,,,< 2.0,,,,,15,18
666980,national-liberal-arts-colleges,Southern Virginia University,southern-virginia-university,,private,-1,"Buena Vista, VA",17696,1111,,,98,,,,,,964,1202,19,26
31034,regional-colleges-west,South Texas College,south-texas,west,public,-1,"McAllen, TX",7920,33054,,,,,,,,,,,,
3616,regional-universities-west,Southwestern Assemblies of God University,southwestern-assemblies-of-god,west,private,-1,"Waxahachie, TX",19834,1683,,,88,,,,,,918,1103,17,22
1940,regional-universities-midwest,Southwestern College,southwestern-college,midwest,private,-1,"Winfield, KS",34900,1272,,,56,3.3,,,< 2.0,,870,1090,17,22
2375,regional-universities-midwest,Southwest Minnesota State University,southwest-minnesota-state,midwest,public,-1,"Marshall, MN",9485,6636,,,64,,,,,2.6,907,1087,18,24
1960,national-universities,Spalding University,spalding-university,,private,-1,"Louisville, KY",25975,925,,,79,,,,,2.7,930,1150,17,22
1041,national-liberal-arts-colleges,Spring Hill College,spring-hill-college,,private,-1,"Mobile, AL",21100,1061,,,54,3.5,,,,,1000,1150,20,25
3624,national-universities,Stephen F. Austin State University,stephen-f-austin-state-university,,public,-1,"Nacogdoches, TX",21616,11494,,,68,,2.4,2.1,< 2.0,2.7,990,1180,19,24
21435,national-liberal-arts-colleges,Sterling College (VT),sterling-college-vermont,,private,-1,"Craftsbury Common, VT",39200,,,,86,,,,,,,,,
1044,national-liberal-arts-colleges,Stillman College,stillman-college,,private,-1,"Tuscaloosa, AL",11025,712,,,56,,,,,,,,,
2051,regional-universities-north,St. Joseph's College (ME),st-josephs-college,north,private,-1,"Standish, ME",38820,1317,,,87,,,,,2.7,988,1153,19,23
3625,regional-universities-west,Sul Ross State University,sul-ross,west,public,-1,"Alpine, TX",20820,1789,,,100,3.3,,,,,848,1040,15,21
7109,regional-universities-north,SUNY College--Old Westbury,suny-old-westbury,north,public,-1,"Old Westbury, NY",18032,4916,,,78,,,,,,910,1090,20,25
10286,regional-universities-north,SUNY Empire State College,suny-empire-state-college,north,public,-1,"Saratoga Springs, NY",17540,9145,,,59,,,,,2.9,,,,
1046,national-liberal-arts-colleges,Talladega College,talladega-college,,private,-1,"Talladega, AL",13571,1230,,,63,,,,,,550,600,20,24
3522,national-universities,Tennessee State University,tennessee-state,,public,-1,"Nashville, TN",21910,6000,,,57,3.2,< 2.0,2.1,< 2.0,,863,1030,16,20
3565,national-universities,Texas A&M University--Commerce,texas-am-commerce,,public,-1,"Commerce, TX",22266,8062,,,32,3.4,2.7,2.1,2.0,3.2,955,1150,17,23
11161,national-universities,Texas A&M University--Corpus Christi,texas-am-university-corpus-christi,,public,-1,"Corpus Christi, TX",23367,8483,,,,3.4,2.6,2.2,2.1,3.3,1000,1180,18,24
3639,national-universities,Texas A&M University--Kingsville,texas-am-kingsville,,public,-1,"Kingsville, TX",23106,5674,,,88,3.4,< 2.0,2.0,< 2.0,,920,1090,17,21
3638,regional-colleges-west,Texas College,texas-college,west,private,-1,"Tyler, TX",10000,940,,,,,,,,,,,,
3642,national-universities,Texas Southern University,texas-southern-university,,public,-1,"Houston, TX",21443,5298,,,66,3.1,,2.1,,,890,1030,17,20
3615,national-universities,Texas State University,texas-state-university,,public,-1,"San Marcos, TX",24091,33193,,,85,,< 2.0,2.4,2.0,3.3,1010,1180,20,25
3645,national-universities,Texas Wesleyan University,texas-wesleyan-university,,private,-1,"Fort Worth, TX",33408,1480,,,19,,,2.0,,,1008,1160,19,23
3646,national-universities,Texas Woman's University,texas-womans-university,,public,-1,"Denton, TX",22474,10656,,,94,3.2,,,,3.7,940,1140,16,22
2052,regional-universities-north,Thomas College,thomas-college,north,private,-1,"Waterville, ME",29152,1819,,,84,,,,,,,,,
30431,national-liberal-arts-colleges,Thomas More College of Liberal Arts,thomas-more-college-merrimack,,private,-1,"Merrimack, NH",24600,,,,94,,,,,,1290,1590,,
1555,regional-universities-south,Thomas University,thomas-university,south,private,-1,"Thomasville, GA",16970,947,,,38,,,,,,,,,
3121,regional-universities-midwest,Tiffin University,tiffin-university,midwest,private,-1,"Tiffin, OH",28480,2194,,,62,3.1,,,,,900,1100,17,22
2439,national-liberal-arts-colleges,Tougaloo College,tougaloo-college,,private,-1,"Tougaloo, MS",11398,708,,,71,,,,,,740,990,15,22
3526,national-universities,Trevecca Nazarene University,trevecca-nazarene-university,,private,-1,"Nashville, TN",26898,2095,,,63,3.4,,,,,1040,1253,20,25
1772,national-universities,Trinity International University,trinity-international-university,,private,-1,"Deerfield, IL",33298,722,,,60,,,,,,930,1160,18,26
1460,regional-universities-north,Trinity Washington University,trinity-washington-university,north,private,-1,"Washington, DC",25110,1356,,,97,,,,,2.6,,,,
1988,regional-universities-south,Union College (KY),union-college-kentucky,south,private,-1,"Barbourville, KY",28000,946,,,55,,,,,2.1,,,17,22
10923,national-universities,Union Institute and University,union-institute-and-university,,private,-1,"Cincinnati, OH",15686,604,,,,,,,,,,,,
3941,regional-universities-south,Universidad Ana G. Mendez--Carolina Campus,universidad-ana-g-mendez-carolina-campus,south,private,-1,"Carolina, PR",5820,8092,,,,,,,,,,,,
25875,regional-universities-south,Universidad Ana G. Mendez--Cupey Campus,universidad-ana-g-mendez-cupey-campus,south,private,-1,"Rio Piedras, PR",5820,8345,,,,,,,,,,,,
11719,national-universities,Universidad Ana G. Mendez--Gurabo Campus,universidad-ana-g-mendez-gurabo-campus,,private,-1,"Gurabo, PR",5820,12508,,,,,< 2.0,2.0,,,,,,
3937,regional-universities-south,Universidad del Sagrado Corazon,universidad-del-sagrado-corazon,south,private,-1,"Santurce, PR",6120,4097,,,43,3.3,,,,,,,,
3123,national-universities,The University of Akron,university-of-akron,,public,-1,"Akron, OH",15410,13651,,,77,3.5,2.1,2.3,2.2,2.9,960,1220,19,26
1063,national-universities,University of Alaska--Fairbanks,university-of-alaska-fairbanks,,public,-1,"Fairbanks, AK",,6206,,,76,,2.1,2.3,2.2,,1030,1280,17,25
1065,regional-universities-west,University of Alaska--Southeast,university-of-alaska-southeast,west,public,-1,"Juneau, AK",,1805,,,64,,,,,,,,,
666993,regional-colleges-west,University of Antelope Valley,university-of-antelope-valley,west,proprietary,-1,"Lancaster, CA",,762,,,,,,,,,,,,
1101,national-universities,University of Arkansas at Little Rock,university-of-arkansas-at-little-rock,,public,-1,"Little Rock, AR",18957,7006,,,62,3.4,< 2.0,2.5,2.2,3.3,,,18,25
1085,regional-universities-south,University of Arkansas--Monticello,university-of-arkansas-monticello,south,public,-1,"Monticello, AR",13759,2524,,,,,,,,,,,,
1416,national-universities,University of Bridgeport,university-of-bridgeport,,private,-1,"Bridgeport, CT",,3233,,,55,,< 2.0,,,,910,1100,19,21
1092,national-universities,University of Central Arkansas,university-of-central-arkansas,,public,-1,"Conway, AR",16433,8615,,,94,3.6,,2.2,< 2.0,3.2,950,1150,20,27
3818,national-universities,University of Charleston,university-of-charleston,,private,-1,"Charleston, WV",31400,2115,,,61,,,,,,985,1160,19,23
4509,national-universities,University of Colorado Colorado Springs,university-of-colorado-colorado-springs,,public,-1,"Colorado Springs, CO",25600,10119,,,90,3.4,2.1,2.6,2.7,3.6,1010,1200,20,27
13231,regional-universities-west,University of Houston--Victoria,university-of-houston-victoria,west,public,-1,"Victoria, TX",17129,3367,,,56,,,2.0,,,930,1088,16,20
2031,national-universities,University of Louisiana at Lafayette,university-of-louisiana-at-lafayette,,public,-1,"Lafayette, LA",24110,14020,,,67,3.4,< 2.0,2.4,2.5,3.1,1000,1210,20,26
2020,national-universities,University of Louisiana at Monroe,university-of-louisiana-monroe,,public,-1,"Monroe, LA",21651,6859,,,77,3.5,,2.2,< 2.0,3.1,,,20,24
6760,regional-colleges-north,University of Maine--Augusta,university-of-maine-augusta,north,public,-1,"Augusta, ME",18788,4361,,,,,,,,,,,,
2055,national-liberal-arts-colleges,University of Maine--Machias,university-of-maine-machias,,public,-1,"Machias, ME",16670,762,,,94,3.2,,,,,900,1090,18,20
2992,national-universities,University of Mary,university-of-mary,,private,-1,"Bismarck, ND",20628,2540,,,97,,,,,2.6,995,1220,20,26
2106,national-universities,University of Maryland Eastern Shore,umes,,public,-1,"Princess Anne, MD",18968,2070,,,62,3.1,2.6,2.0,,,840,1010,16,19
11644,regional-universities-north,University of Maryland Global Campus,university-of-maryland-global-campus,north,public,-1,"Adelphi, MD",12336,47080,,,100,,,,,3.2,,,,
2327,national-universities,University of Michigan--Flint,university-of-michigan-flint,,public,-1,"Flint, MI",24622,5424,,,77,3.4,2.6,2.3,2.1,3.6,970,1210,19,26
2015,national-universities,University of New Orleans,university-of-new-orleans,,public,-1,"New Orleans, LA",16762,6895,,,83,3.1,< 2.0,2.4,2.1,,1180,1320,18,24
1349,national-universities,University of Northern Colorado,university-of-northern-colorado,,public,-1,"Greeley, CO",22496,8494,,,88,3.5,,2.3,,3.6,980,1200,19,26
4861,regional-colleges-midwest,University of Northwestern Ohio,northwestern-ohio,midwest,private,-1,"Lima, OH",11550,3158,,,,,,,,,,,,
209885,national-universities,University of Phoenix,university-of-phoenix,,proprietary,-1,"Phoenix, AZ",9552,72485,,,,,,,,< 2.0,,,,
1980,national-liberal-arts-colleges,University of Pikeville,university-of-pikeville,,private,-1,"Pikeville, KY",22650,1351,,,100,3.3,,,,,930,1110,17,24
3381,national-liberal-arts-colleges,University of Pittsburgh--Greensburg,university-of-pittsburgh-greensburg,,public,-1,"Greensburg, PA",25582,1454,,,84,,,,,,1010,1190,20,25
7206,national-liberal-arts-colleges,University of Puerto Rico--Cayey,university-of-puerto-rico-cayey,,public,-1,"Cayey, PR",6192,2885,,,88,,,,,,984,1185,,
667020,regional-colleges-south,University of Puerto Rico--Utuado,university-of-puerto-rico-utuado,south,public,-1,"Utuado, PR",6152,675,,,63,,,,,,,,,
3116,regional-colleges-midwest,University of Rio Grande,university-of-rio-grande,midwest,private,-1,"Rio Grande, OH",21186,1538,,,,,,,,,,,,
3167,national-liberal-arts-colleges,University of Science and Arts of Oklahoma,university-of-science-and-arts,,public,-1,"Chickasha, OK",18900,734,,,13,,,,,,815,1010,19,24
1057,national-universities,University of South Alabama,university-of-south-alabama,,public,-1,"Mobile, AL",20840,9050,,,73,3.7,< 2.0,2.3,2.0,3.2,983,1190,20,27
3450,national-liberal-arts-colleges,University of South Carolina Beaufort,university-of-south-carolina-beaufort,,public,-1,"Bluffton, SC",21390,1999,,,,,,,,2.8,940,1110,17,22
9762,regional-universities-north,University of Southern Maine,university-of-southern-maine,north,public,-1,"Portland, ME",23640,6098,,,88,3.3,2.2,2.0,2.0,3.3,958,1160,20,25
2441,national-universities,University of Southern Mississippi,university-of-southern-mississippi,,public,-1,"Hattiesburg, MS",11160,11451,,,96,3.4,< 2.0,2.3,2.0,3.3,,,19,26
3529,national-universities,University of Tennessee at Chattanooga,university-of-tennessee-chattanooga,,public,-1,"Chattanooga, TN",25966,10341,,,83,3.5,2.0,2.7,2.3,3.3,1020,1200,21,26
3661,national-universities,University of Texas at El Paso,utep,,public,-1,"El Paso, TX",24952,21117,,,100,3.3,2.1,2.4,2.3,3.0,900,1100,17,22
666978,national-universities,University of Texas at Rio Grande Valley,university-of-texas-rio-grande-valley,,public,-1,"Edinburg, TX",18733,26762,,,80,,2.5,2.0,< 2.0,2.7,960,1130,17,22
10115,national-universities,University of Texas at San Antonio,university-of-texas-at-san-antonio,,public,-1,"San Antonio, TX",25920,29959,,,84,,2.1,2.5,2.7,,1020,1210,19,25
11163,national-universities,University of Texas at Tyler,university-of-texas-at-tyler,,public,-1,"Tyler, TX",25016,7237,,,92,3.4,2.7,2.0,2.0,3.2,1030,1220,20,26
1962,national-universities,University of the Cumberlands,university-of-the-cumberlands,,private,-1,"Williamsburg, KY",9875,3874,,,80,,,,,2.2,930,1140,18,24
29100,regional-universities-north,University of the District of Columbia,udc,north,public,-1,"Washington, DC",13004,3385,,,66,,2.3,,< 2.0,,,,,
2650,regional-universities-west,University of the Southwest,university-of-the-southwest,west,private,-1,"Hobbs, NM",16200,331,,,45,,,,,,,,,
36963,national-liberal-arts-colleges,University of the West,university-of-the-west,,private,-1,"Rosemead, CA",13556,153,,,,,,,,,,,,
3131,national-universities,University of Toledo,university-of-toledo,,public,-1,"Toledo, OH",20818,14406,,,95,3.5,2.0,2.5,2.0,3.0,985,1210,20,26
1601,national-universities,University of West Georgia,university-of-west-georgia,,public,-1,"Carrollton, GA",21432,10331,,,78,3.2,,2.2,< 2.0,3.1,900,1040,17,22
3896,national-universities,University of Wisconsin--Milwaukee,uw-milwaukee,,public,-1,"Milwaukee, WI",21119,20213,,,97,3.1,2.3,3.0,2.5,3.6,1030,1250,19,24
5015,national-liberal-arts-colleges,University of Wisconsin--Parkside,uw-parkside,,public,-1,"Kenosha, WI",15714,3804,,,66,3.2,,< 2.0,,,1010,1175,17,23
3925,national-liberal-arts-colleges,University of Wisconsin--Superior,university-of-wisconsin-superior,,public,-1,"Superior, WI",15712,2257,,,78,,,,,,1030,1260,18,23
1893,regional-universities-midwest,Upper Iowa University,upper-iowa-university,midwest,private,-1,"Fayette, IA",32945,3680,,,51,,,,,2.4,980,1160,19,23
3671,regional-colleges-west,Utah Tech University,utah-tech-university,west,public,-1,"Saint George, UT",16260,11160,,,,,,,< 2.0,2.0,,,,
4027,regional-universities-west,Utah Valley University,utah-valley,west,public,-1,"Orem, UT",16806,41186,,,100,,2.0,2.1,< 2.0,2.3,,,18,25
1599,national-universities,Valdosta State University,valdosta-state-university,,public,-1,"Valdosta, GA",17638,9570,,,78,3,,2.1,< 2.0,3.1,930,1100,17,21
666972,regional-colleges-north,Villa Maria College,villa-maria-college,north,private,-1,"Buffalo, NY",25400,520,,,74,,,,,,,,,
1843,regional-colleges-midwest,Vincennes University,vincennes-university,midwest,public,-1,"Vincennes, IN",14781,16048,,,84,2.9,,,,2.6,,,,
3766,national-liberal-arts-colleges,Virginia Union University,virginia-union-university,,private,-1,"Richmond, VA",14030,1209,,,75,2.6,,,,,780,920,14,18
3767,national-liberal-arts-colleges,Virginia Wesleyan University,virginia-wesleyan,,private,-1,"Virginia Beach, VA",36910,1274,,,74,3.4,,,,,960,1190,20,29
1895,regional-universities-midwest,Waldorf University,waldorf-university,midwest,proprietary,-1,"Forest City, IA",23088,2552,,,66,,,,,,920,1110,17,22
2979,national-liberal-arts-colleges,Warren Wilson College,warren-wilson,,private,-1,"Asheville, NC",38400,625,,,85,3.6,,,,,1040,1080,21,29
1949,national-universities,Washburn University,washburn-university,,public,-1,"Topeka, KS",19876,5064,,,93,3.5,,2.2,,2.6,,,18,24
2067,regional-universities-north,Washington Adventist University,washington-adventist-university,north,private,-1,"Takoma Park, MD",24300,845,,,,,,,,2.1,760,930,19,27
3663,regional-universities-west,Wayland Baptist University,wayland-baptist,west,private,-1,"Plainview, TX",22004,3015,,,84,3.2,,,,,900,1090,16,23
1433,regional-colleges-north,Wesley College,wesley-college,north,private,-1,"Dover, DE",27284,1035,,,61,,,,,2.9,820,1060,14,16
2002,national-universities,Western Kentucky University,western-kentucky-university,,public,-1,"Bowling Green, KY",26496,15286,,,98,3.4,2.5,2.3,< 2.0,3.3,980,1180,19,26
2664,regional-universities-west,Western New Mexico University,western-new-mexico-university,west,public,-1,"Silver City, NM",15233,1163,,,,,,,,,,,,
1950,national-universities,Wichita State University,wichita-state-university,,public,-1,"Wichita, KS",18166,12406,,,55,3.5,2.2,2.5,2.5,3.2,1030,1260,20,27
3141,regional-colleges-midwest,Wilberforce University,wilberforce-university,midwest,private,-1,"Wilberforce, OH",13250,553,,,39,,,,,,734,843,15,19
2447,national-universities,William Carey University,william-carey-university,,private,-1,"Hattiesburg, MS",14100,3264,,,55,3.6,,,,2.6,1050,1330,20,28
1900,regional-colleges-midwest,William Penn University,william-penn-university,midwest,private,-1,"Oskaloosa, IA",26600,1195,,,58,,,,,,880,1060,16,21
1106,national-liberal-arts-colleges,Williams Baptist University,williams-baptist-university,,private,-1,"Walnut Ridge, AR",18570,589,,,69,3.5,,,,,958,1286,18,24
2525,national-universities,William Woods University,william-woods-university,,private,-1,"Fulton, MO",25930,873,,,64,,,,,,,,20,26
7948,national-universities,Wilmington University,wilmington-university,,private,-1,"New Castle, DE",11750,9230,,,99,,,,,2.8,,,,
2985,national-universities,Wingate University,wingate-university,,private,-1,"Wingate, NC",40170,2683,,,88,3.3,,,,,930,1140,18,23
9168,national-universities,Wright State University,wright-state,,public,-1,"Dayton, OH",19097,8332,,,96,3.4,2.2,2.3,2.4,3.1,958,1220,18,25
666965,national-liberal-arts-colleges,Young Harris College,young-harris-college,,private,-1,"Young Harris, GA",29667,1396,,,65,3.3,,,,,930,1160,17,26
3145,regional-universities-midwest,Youngstown State University,youngstown-state,midwest,public,-1,"Youngstown, OH",15854,10468,,,70,3.5,2.6,2.1,< 2.0,2.5,960,1190,18,24
CA0001,unranked,Acadia University,acadia-university,,public,-2,"Wolfville, Nova Scotia",,,,,,,,,,,,,,
31155,health,AdventHealth University,adventhealth-university,,private,-2,"Orlando, FL",19800,3,,,51,,,,,2.0,1020,1160,18,21
2885,health,Albany College of Pharmacy and Health Sciences,albany-college-of-pharmacy-and-health-sciences,,private,-2,"Albany, NY",37115,686,,,75,3.5,,,,,1130,1300,25,31
10724,health,Albizu University,albizu-university,,private,-2,"San Juan, PR",7434,567,,,60,,,,,,,,,
667083,health,Albizu University--Miami,albizu-university-miami,,private,-2,"Miami, FL",12444,120,,,56,,,,,,,,,
30691,health,Allen College,allen-college,,private,-2,"Waterloo, IA",19512,339,,,,,,,,2.8,,,,
667068,regional-colleges-midwest,Alpena Community College,alpena-community-college,midwest,public,-2,"Alpena, MI",7110,1487,,,,,,,,,,,,
142887,specialty-arts,American Academy of Art,american-academy-of-art,,private,-2,"Chicago, IL",35270,205,,,,,,,,,,,,
GR0002,unranked,American College of Thessaloniki,american-college-of-thessaloniki,,private,-2,"Thessaloniki, Greece",,,,,,,,,,,,,,
667027,regional-colleges-west,American Samoa Community College,american-samoa-community-college,west,public,-2,"Pago Pago, AS",4250,1035,,,,,,,,,,,,
BG0001,unranked,American University in Bulgaria,american-university-in-bulgaria,,private,-2,Blagoevgrad 2700,,,,,,,,,,,,,,
EG0001,unranked,American University in Cairo,american-university-in-cairo,,private,-2,New Cairo 11835,,5777,,,42,,,,,,,,,
LB0001,unranked,American University of Beirut,american-university-of-beirut,,private,-2,"Riad El Solh, Beirut",24167,6509,,,77,,,,,,1100,1290,,
667080,health,American University of Health Sciences,american-university-of-health-sciences,,proprietary,-2,"Signal Hill, CA",23329,359,,,,,,,,2.5,,,,
FR0001,unranked,American University of Paris,american-university-of-paris,,private,-2,Paris,33312,779,,,76,,,,,,,,,
652473,unranked,AmeriTech College-Draper,ameritech-collegedraper,,proprietary,-2,UT,,,,,,,,,,< 2.0,,,,
667009,regional-colleges-south,Andrew College,andrew-college,south,private,-2,"Cuthbert, GA",18214,289,,,,,,,,,,,,
667028,regional-colleges-west,Antelope Valley College,antelope-valley-college,west,public,-2,"Lancaster, CA",6980,13909,,,,,,,,,,,,
8795,national-liberal-arts-colleges,Antioch College,antioch-college,,private,-2,"Yellow Springs, OH",35568,116,,,85,,,,,,,,17,25
7544,faith,Appalachian Bible College,appalachian-bible-college,,private,-2,"Bradley, WV",15830,225,,,37,,,,,,940,1170,18,23
759284,unranked,Arizona College of Nursing--Las Vegas,arizona-college-of-nursing-las-vegas,,proprietary,-2,NV,,,,,,,,,,2.2,,,,
3011,specialty-arts,Art Academy of Cincinnati,art-academy-of-cincinnati,,private,-2,"Cincinnati, OH",35290,227,,,31,2.5,,,,,,,,
1116,specialty-arts,ArtCenter College of Design,artcenter-college-of-design,,private,-2,"Pasadena, CA",44932,2062,,,71,,,,,,,,,
9270,specialty-arts,Art Institute of Atlanta,art-institute-of-atlanta,,proprietary,-2,"Atlanta, GA",19354,914,,,,,,,,,,,,
21171,specialty-arts,Art Institute of Houston,art-institute-of-houston,,proprietary,-2,"Houston, TX",19354,711,,,,,,,,,,,,
891422,unranked,Aspen University,aspen-university,,proprietary,-2,CO,,,,,,,,,,< 2.0,,,,
666963,regional-colleges-south,Atlanta Metropolitan State College,atlanta-metropolitan-state-college,south,public,-2,"Atlanta, GA",10131,1844,,,,,,,,,,,,
667081,health,Aultman College of Nursing and Health Sciences,aultman-college-of-nursing-and-health-sciences,,private,-2,"Canton, OH",18950,305,,,51,,,,,,,,20,22
2121,specialty-business,Babson College,babson-college,,private,-2,"Babson Park, MA",54944,2457,,,27,,,3.6,,,1270,1450,27,32
667029,regional-colleges-west,Bakersfield College,bakersfield-college,west,public,-2,"Bakersfield, CA",9908,26380,,,,,,,,,,,,
13208,faith,Baptist Bible College,baptist-bible-college,,private,-2,"Springfield, MO",14890,215,,,,,,,,,,,,
21596,faith,Baptist College of Florida,baptist-college-of-florida,,private,-2,"Graceville, FL",11700,426,,,94,,,,,,858,1155,15,21
34403,health,Baptist Memorial College of Health Sciences,baptist-memorial-college-of-health-sciences,,private,-2,"Memphis, TN",12572,971,,,60,,,,,2.6,,,20,24
23312,faith,Baptist Missionary Association Theological Seminary,baptist-missionary-association-theological-seminary,,private,-2,"Jacksonville, TX",6900,84,,,81,,,,,,,,,
667123,faith,Barclay College,barclay-college,,private,-2,"Haviland, KS",21780,189,,,51,,,,,,,,,
9645,regional-colleges-north,Bard College at Simon's Rock,bard-college-at-simons-rock,north,private,-2,"Great Barrington, MA",60098,397,,,92,,,,,,,,,
3769,regional-colleges-west,Bellevue College,bellevue-college,west,public,-2,"Bellevue, WA",9349,12563,,,,,,,< 2.0,,,,,
6639,health,Bellin College,bellin-college,,private,-2,"Green Bay, WI",21685,516,,,100,,,,,2.4,,,21,24
667030,regional-colleges-west,Bellingham Technical College,bellingham-technical-college,west,public,-2,"Bellingham, WA",,2325,,,,,,,,,,,,
2151,technology,Benjamin Franklin Institute of Technology,benjamin-franklin-institute-of-technology,,private,-2,"Boston, MA",17550,612,,,,,2.2,,,,,,,
7394,specialty-business,Berkeley College (NY),berkeley-college-new-york,,proprietary,-2,"New York, NY",27600,2376,,,94,2.7,,,,,,,,
2126,specialty-arts,Berklee College of Music,berklee-college-of-music,,private,-2,"Boston, MA",46800,6004,,,52,,,,,,,,,
NL0001,unranked,BI Norwegian Business School,bi-norwegian-business-school,,private,-2,0484 Oslo,,,,,,,,,,,,,,
2988,regional-colleges-midwest,Bismarck State College,bismarck-state-college,midwest,public,-2,"Bismarck, ND",8102,3739,,,,,,,,,,,17,23
6214,health,Blessing-Rieman College of Nursing and Health Sciences,blessingrieman-college-of-nursing-and-health-sciences,,private,-2,"Quincy, IL",,,,,,,,,,2.7,,,,
635850,unranked,Bon Secours Memorial College of Nursing,bon-secours-memorial-college-of-nursing,,private,-2,VA,,,,,,,,,,2.6,,,,
3966,specialty-arts,Boston Architectural College,boston-architectural-college,,private,-2,"Boston, MA",21844,359,,,,,,,,,,,,
7287,regional-colleges-west,Brazosport College,brazosport-college,west,public,-2,"Lake Jackson, TX",4738,4217,,,,,,,,,,,,
CA0002,unranked,Brock University,brock-university,,public,-2,"St. Catharines, Ontario",,,,,,,,,,,,,,
